Date;Service nº;City;Zip code;Service type;Service coordinates;Drop off parcels;Pick up parcels
2022-01-10;35782189;MADRID;28015;SameDay Drop off;40.4381099904134,-3.71127999560503;0;1
2022-01-10;35782191;MADRID;28005;SameDay Drop off;40.4132942,-3.7208517;0;1
2022-01-10;35782191;MADRID;28015;SameDay Drop off;40.4381962,-3.7110508;0;1
2022-01-10;35782192;MADRID;28012;SameDay Drop off;40.4101193,-3.6984753;0;1
2022-01-10;35782193;MADRID;28015;SameDay Drop off;40.4304616,-3.711503;0;1
2022-01-10;35782194;MADRID;28012;SameDay Drop off;40.4129125,-3.7005645;0;1
2022-01-10;35782196;MADRID;28015;SameDay Drop off;40.4373543,-3.711341;0;1
2022-01-10;35782196;MADRID;28015;SameDay Drop off;40.4373543,-3.711341;0;1
2022-01-10;35782199;MADRID;28015;SameDay Drop off;40.4358347,-3.7146849;0;1
2022-01-10;35782199;MADRID;28015;SameDay Drop off;40.4358347,-3.7146849;0;1
2022-01-10;35782199;MADRID;28015;SameDay Drop off;40.4366387,-3.7044474;0;1
2022-01-10;35782199;MADRID;28012;SameDay Drop off;40.4078477,-3.6982948;0;1
2022-01-10;35782199;MADRID;28012;SameDay Drop off;40.4078477,-3.6982948;0;1
2022-01-10;35782200;MADRID;28015;SameDay Drop off;40.4353731,-3.7084336;0;1
2022-01-10;35782202;MADRID;28012;SameDay Drop off;40.4070533,-3.701929;0;1
2022-01-10;35782205;MADRID;28012;SameDay Drop off;40.412444,-3.7012155;0;1
2022-01-10;35782206;MADRID;28015;SameDay Drop off;40.4381957,-3.7110489;0;1
2022-01-10;35782208;MADRID;28015;SameDay Drop off;40.4309263,-3.7077037;0;1
2022-01-10;35782208;MADRID;28015;SameDay Drop off;40.4366387,-3.7044474;0;1
2022-01-10;35782217;MADRID;28015;SameDay Drop off;40.4347520930709,-3.7143763919648;0;1
2022-01-10;35782228;MADRID;28015;SameDay Drop off;40.4337203,-3.7155176;0;1
2022-01-10;35782280;MADRID;28004;SameDay Drop off;40.4249999813852,-3.69214000352292;0;1
2022-01-10;35782280;MADRID;28004;SameDay Drop off;40.4249999813852,-3.69214000352292;0;1
2022-01-10;35782140;MADRID;28015;SameDay Drop off;40.4359568,-3.7111859;0;1
2022-01-10;35782141;MADRID;28004;SameDay Drop off;40.4230222,-3.7023047;0;1
2022-01-10;35782142;MADRID;28015;SameDay Drop off;40.4336995,-3.7053382;0;1
2022-01-10;35782143;MADRID;28005;SameDay Drop off;40.4132912,-3.7193442;0;1
2022-01-10;35782143;MADRID;28004;SameDay Drop off;40.4253447,-3.6993524;0;1
2022-01-10;35782144;MADRID;28015;SameDay Drop off;40.4342401,-3.7154459;0;1
2022-01-10;35782153;MADRID;28015;SameDay Drop off;40.4315500196217,-3.70946003296854;0;1
2022-01-10;35782153;MADRID;28012;SameDay Drop off;40.408073,-3.6961418;0;1
2022-01-10;35782153;MADRID;28012;SameDay Drop off;40.412389994791,-3.69899003007401;0;1
2022-01-10;35782153;MADRID;28015;SameDay Drop off;40.4306085,-3.7137432;0;1
2022-01-10;35782154;MADRID;28015;SameDay Drop off;40.4333547,-3.7130097;0;1
2022-01-10;35782154;MADRID;28015;SameDay Drop off;40.4368441,-3.7039328;0;1
2022-01-10;35782155;MADRID;28015;SameDay Drop off;40.4369964,-3.7152613;0;1
2022-01-10;35782155;MADRID;28012;SameDay Drop off;40.4108712,-3.7039365;0;1
2022-01-10;35782158;MADRID;28012;SameDay Drop off;40.4118223,-3.7020083;0;1
2022-01-10;35782154;MADRID;28015;SameDay Drop off;40.4368441,-3.7039328;0;1
2022-01-10;35782162;MADRID;28012;SameDay Drop off;40.4098211,-3.7031597;0;1
2022-01-10;35782170;MADRID;28015;SameDay Drop off;40.4325006,-3.7101649;0;1
2022-01-10;35782171;MADRID;28015;SameDay Drop off;40.4350500090211,-3.71560002850163;0;1
2022-01-10;35782173;MADRID;28004;SameDay Drop off;40.4246544156568,-3.6964440600881;0;1
2022-01-10;35782177;MADRID;28005;SameDay Drop off;40.4136841,-3.7175363;0;1
2022-01-10;35782183;MADRID;28015;SameDay Drop off;40.436779991927,-3.70445000180251;0;1
2022-01-10;35782183;MADRID;28015;SameDay Drop off;40.4305361,-3.7116616;0;1
2022-01-10;35782183;MADRID;28012;SameDay Drop off;40.4081987,-3.6974994;0;1
2022-01-10;35782183;MADRID;28015;SameDay Drop off;40.4308482,-3.7093621;0;1
2022-01-10;35782184;MADRID;28015;SameDay Drop off;40.4323271,-3.7144325;0;1
2022-01-10;35782187;MADRID;28004;SameDay Drop off;40.4245638,-3.697975;0;1
2022-01-10;35782191;MADRID;28004;SameDay Drop off;40.4244828,-3.70403;0;1
2022-01-10;35782191;MADRID;28004;SameDay Drop off;40.4253615,-3.7025632;0;1
2022-01-10;35782191;MADRID;28015;SameDay Drop off;40.4352867,-3.7069514;0;1
2022-01-10;35782193;MADRID;28015;SameDay Drop off;40.436662,-3.711503;0;1
2022-01-10;35782197;MADRID;28015;SameDay Drop off;40.4362645,-3.7153187;0;1
2022-01-10;35782197;MADRID;28012;SameDay Drop off;40.4129125,-3.7005645;0;1
2022-01-10;35782199;MADRID;28015;SameDay Drop off;40.4358136,-3.7083965;0;1
2022-01-10;35782200;MADRID;28015;SameDay Drop off;40.4320338,-3.7086839;0;1
2022-01-10;35782200;MADRID;28012;SameDay Drop off;40.4050673,-3.6969085;0;1
2022-01-10;35782205;MADRID;28015;SameDay Drop off;40.4345141,-3.7065869;0;1
2022-01-10;35782210;MADRID;28004;SameDay Drop off;40.4256998,-3.6969996;0;1
2022-01-10;35782210;MADRID;28004;SameDay Drop off;40.4253486,-3.7030866;0;1
2022-01-10;35782216;MADRID;28004;SameDay Drop off;40.4252341,-3.6948464;0;1
2022-01-28;35783584;MADRID;28004;SameDay Drop off;40.4228499813112,-3.69666002862931;0;1
2022-01-28;35783787;MADRID;28014;SameDay Drop off;40.4089968,-3.688988;0;1
2022-01-28;35783859;MADRID;28004;SameDay Drop off;40.4219984,-3.7008191;0;1
2022-01-28;35783863;MADRID;28014;SameDay Drop off;40.4063100136846,-3.68242998778933;0;1
2022-01-28;35783864;MADRID;28012;SameDay Drop off;40.4151664044569,-3.70027231646646;0;1
2022-01-28;35783896;MADRID;28014;SameDay Drop off;40.4131018,-3.6963167;0;1
2022-01-28;35783925;MADRID;28012;SameDay Drop off;40.4155092,-3.699981;0;1
2022-01-28;35783898;MADRID;28012;SameDay Drop off;40.4117221,-3.6980334;0;1
2022-01-28;35783902;MADRID;28004;SameDay Drop off;40.4229375,-3.7006463;0;1
2022-01-28;35783629;MADRID;28015;SameDay Drop off;40.4290681,-3.7090556;0;1
2022-01-28;35783676;MADRID;28004;SameDay Drop off;40.4229277,-3.69984;0;1
2022-01-28;35783696;MADRID;28014;SameDay Drop off;40.4067988,-3.6850759;0;1
2022-01-28;35783694;MADRID;28004;SameDay Drop off;40.4284757,-3.7015128;0;1
2022-01-28;35783701;MADRID;28005;SameDay Drop off;40.405902,-3.7132568;0;1
2022-01-28;35783703;MADRID;28005;SameDay Drop off;40.3978033106509,-3.70569785317561;0;1
2022-01-28;35783758;MADRID;28014;SameDay Drop off;40.4125036,-3.6968553;0;1
2022-01-28;35783678;MADRID;28005;SameDay Drop off;40.405519,-3.7187463;0;1
2022-01-28;35783851;MADRID;28005;SameDay Drop off;40.4012921,-3.7091721;0;1
2022-01-28;35783866;MADRID;28014;SameDay Drop off;40.4072478,-3.683341;0;1
2022-01-28;35783870;MADRID;28014;SameDay Drop off;40.4067988,-3.6850759;0;1
2022-01-28;35783878;MADRID;28014;SameDay Drop off;40.4072699930553,-3.68393001318162;0;1
2022-01-28;35783879;MADRID;28004;SameDay Drop off;40.4244394,-3.6965778;0;1
2022-01-28;35783881;MADRID;28014;SameDay Drop off;40.4123818,-3.6952999;0;1
2022-01-28;35783885;MADRID;28004;SameDay Drop off;40.4228836040416,-3.69727369302399;0;1
2022-01-28;35783890;MADRID;28015;SameDay Drop off;40.434319987164,-3.70681001046057;0;1
2022-01-28;35783894;MADRID;28012;SameDay Drop off;40.4115255,-3.6971957;0;1
2022-01-28;35783898;MADRID;28005;SameDay Drop off;40.404923,-3.7127903;0;1
2022-01-28;35783900;MADRID;28004;SameDay Drop off;40.4218371,-3.6985802;0;1
2022-01-28;35783900;MADRID;28015;SameDay Drop off;40.4282234,-3.7064185;0;1
2022-01-28;35783904;MADRID;28012;SameDay Drop off;40.4153481,-3.7060032;0;1
2022-01-28;35783907;MADRID;28004;SameDay Drop off;40.4250703,-3.6992335;0;1
2022-01-28;35783909;MADRID;28004;SameDay Drop off;40.4278625,-3.7007992;0;1
2022-01-28;35783916;MADRID;28004;SameDay Drop off;40.4267323,-3.6954207;0;1
2022-01-28;35783916;MADRID;28014;SameDay Drop off;40.4141422,-3.6941903;0;1
2022-01-28;35783916;MADRID;28014;SameDay Drop off;40.4141422,-3.6941903;0;1
2022-01-28;35783920;MADRID;28014;SameDay Drop off;40.412686,-3.6973705;0;1
2022-01-28;35783921;MADRID;28005;SameDay Drop off;40.4016859,-3.708348;0;1
2022-01-28;35783922;MADRID;28004;SameDay Drop off;40.4256998,-3.6969996;0;1
2022-01-28;35783923;MADRID;28014;SameDay Drop off;40.4123818,-3.6952999;0;1
2022-01-28;35783924;MADRID;28015;SameDay Drop off;40.434319987164,-3.70681001046057;0;1
2022-01-28;35783924;MADRID;28004;SameDay Drop off;40.427439120162,-3.69815051471729;0;1
2022-01-28;35783924;MADRID;28004;SameDay Drop off;40.4234289774928,-3.69882019209118;0;1
2022-01-28;35783924;MADRID;28004;SameDay Drop off;40.4234289774928,-3.69882019209118;0;1
2022-01-28;35783924;MADRID;28004;SameDay Drop off;40.4234289774928,-3.69882019209118;0;1
2022-01-28;35783924;MADRID;28014;SameDay Drop off;40.4063010845948,-3.68188375333673;0;1
2022-01-28;35783925;MADRID;28005;SameDay Drop off;40.399054,-3.7082578;0;1
2022-01-28;35783925;MADRID;28005;SameDay Drop off;40.406582,-3.715618;0;1
2022-01-28;35783925;MADRID;28012;SameDay Drop off;40.4151664044569,-3.70027231646646;0;1
2022-01-28;35783925;MADRID;28014;SameDay Drop off;40.4123818,-3.6952999;0;1
2022-01-28;35783926;MADRID;28015;SameDay Drop off;40.4298502,-3.7096664;0;1
2022-01-28;35783926;MADRID;28005;SameDay Drop off;40.4141993,-3.7073497;0;1
2022-01-28;35783962;MADRID;28014;SameDay Drop off;40.4121117,-3.6939768;0;1
2022-01-28;35783963;MADRID;28015;SameDay Drop off;40.4345819,-3.7067951;0;1
2022-01-28;35783963;MADRID;28015;SameDay Drop off;40.4298955,-3.7062599;0;1
2022-01-28;35783964;MADRID;28014;SameDay Drop off;40.4127294,-3.6992718;0;1
2022-01-28;35783965;MADRID;28015;SameDay Drop off;40.4296000117574,-3.70747997598139;0;1
2022-01-28;35783965;MADRID;28014;SameDay Drop off;40.4143700098686,-3.69853003122776;0;1
2022-01-28;35783965;MADRID;28005;SameDay Drop off;40.4046900013483,-3.71655003340754;0;1
2022-01-28;35783966;MADRID;28004;SameDay Drop off;40.425569,-3.6955919;0;1
2022-01-28;35783967;MADRID;28014;SameDay Drop off;40.4124767,-3.6954386;0;1
2022-01-28;35783967;MADRID;28014;SameDay Drop off;40.4066365,-3.6831973;0;1
2022-01-28;35783977;MADRID;28014;SameDay Drop off;40.4067988,-3.6850759;0;1
2022-01-28;35783978;MADRID;28004;SameDay Drop off;40.425903,-3.6926013;0;1
2022-01-28;35783980;MADRID;28014;SameDay Drop off;40.4067988,-3.6850759;0;1
2022-01-28;35783983;MADRID;28005;SameDay Drop off;40.4045897,-3.7172822;0;1
2022-01-28;35783984;MADRID;28004;SameDay Drop off;40.4285091,-3.6985993;0;1
2022-01-28;35783984;MADRID;28004;SameDay Drop off;40.4247417,-3.6958247;0;1
2022-01-28;35783985;MADRID;28004;SameDay Drop off;40.4242200033852,-3.69608000092958;0;1
2022-01-28;35783986;MADRID;28004;SameDay Drop off;40.4269196,-3.698472;0;1
2022-01-28;35783986;MADRID;28004;SameDay Drop off;40.4256998,-3.6969996;0;1
2022-01-28;35783986;MADRID;28005;SameDay Drop off;40.4020077,-3.7122362;0;1
2022-01-28;35783987;MADRID;28015;SameDay Drop off;40.4289155,-3.7082718;0;1
2022-01-28;35783987;MADRID;28015;SameDay Drop off;40.428422,-3.7069012;0;1
2022-01-28;35783990;MADRID;28004;SameDay Drop off;40.4271087,-3.701374;0;1
2022-01-28;35783990;MADRID;28004;SameDay Drop off;40.4271087,-3.701374;0;1
2022-01-28;35783990;MADRID;28012;SameDay Drop off;40.4155092,-3.699981;0;1
2022-01-28;35783991;MADRID;28004;SameDay Drop off;40.4256998,-3.6969996;0;1
2022-01-28;35783991;MADRID;28014;SameDay Drop off;40.410369,-3.6928987;0;1
2022-01-28;35783991;MADRID;28004;SameDay Drop off;40.428789,-3.7054544;0;1
2022-01-28;35783992;MADRID;28005;SameDay Drop off;40.4103845,-3.7210398;0;1
2022-01-28;35783993;MADRID;28005;SameDay Drop off;40.4104592,-3.7198323;0;1
2022-01-28;35783993;MADRID;28014;SameDay Drop off;40.416359999411,-3.69021996096254;0;1
2022-01-28;35783995;MADRID;28012;SameDay Drop off;40.4127019,-3.7000608;0;1
2022-01-28;35783996;MADRID;28015;SameDay Drop off;40.428422,-3.7069012;0;1
2022-01-28;35784000;MADRID;28014;SameDay Drop off;40.4070464,-3.6877991;0;1
2022-01-28;35784002;MADRID;28005;SameDay Drop off;40.4096300017133,-3.72033002028257;0;1
2022-01-28;35784003;MADRID;28004;SameDay Drop off;40.4275799,-3.6996893;0;1
2022-01-28;35784005;MADRID;28004;SameDay Drop off;40.4231498,-3.6991679;0;1
2022-01-28;35784006;MADRID;28015;SameDay Drop off;40.43056,-3.70598;0;1
2022-01-28;35784013;MADRID;28015;SameDay Drop off;40.4323162,-3.705715;0;1
2022-01-28;35784017;MADRID;28004;SameDay Drop off;40.4274373678152,-3.69589031824261;0;1
2022-01-28;35784017;MADRID;28004;SameDay Drop off;40.4274373678152,-3.69589031824261;0;1
2022-01-28;35784026;MADRID;28014;SameDay Drop off;40.4067988,-3.6850759;0;1
2022-01-28;35784028;MADRID;28004;SameDay Drop off;40.4289276,-3.70292;0;1
2022-01-28;35783902;MADRID;28005;SameDay Drop off;40.4037346028668,-3.71167123820964;0;1
2022-01-28;35782902;MADRID;28004;SameDay Drop off;40.4217236,-3.6957563;0;1
2022-01-28;35782955;MADRID;28015;SameDay Drop off;40.4274672,-3.7103494;0;1
2022-01-28;35783780;MADRID;28015;SameDay Drop off;40.4237700209132,-3.70963999242971;0;1
2022-01-28;35783807;MADRID;28015;SameDay Drop off;40.4231148,-3.7085148;0;1
2022-01-28;35783811;MADRID;28012;SameDay Drop off;40.4091161,-3.7035794;0;1
2022-01-28;35783829;MADRID;28013;SameDay Drop off;40.4177099887364,-3.70869996198857;0;1
2022-01-28;35783723;MADRID;28005;SameDay Drop off;40.4024102553351,-3.70434901527762;0;1
2022-01-28;35783841;MADRID;28005;SameDay Drop off;40.4085482,-3.7147085;0;1
2022-01-28;35783844;MADRID;28013;SameDay Drop off;40.4195738,-3.7015015;0;1
2022-01-28;35783854;MADRID;28015;SameDay Drop off;40.4252923,-3.7108311;0;1
2022-01-28;35783858;MADRID;28015;SameDay Drop off;40.4228593,-3.7081073;0;1
2022-01-28;35783861;MADRID;28013;SameDay Drop off;40.418578299037,-3.70233683987278;0;1
2022-01-28;35783863;MADRID;28013;SameDay Drop off;40.4246727,-3.7116463;0;1
2022-01-28;35783864;MADRID;28005;SameDay Drop off;40.4103499,-3.7088863;0;1
2022-01-28;35783868;MADRID;28015;SameDay Drop off;40.4262393,-3.7107563;0;1
2022-01-28;35783869;MADRID;28012;SameDay Drop off;40.410348,-3.7008267;0;1
2022-01-28;35783874;MADRID;28005;SameDay Drop off;40.4076182,-3.7097586;0;1
2022-01-28;35783878;MADRID;28015;SameDay Drop off;40.4237700209132,-3.70963999242971;0;1
2022-01-28;35783879;MADRID;28005;SameDay Drop off;40.4034757,-3.7050012;0;1
2022-01-28;35783881;MADRID;28004;SameDay Drop off;40.4276300130541,-3.70428999127088;0;1
2022-01-28;35783884;MADRID;28005;SameDay Drop off;40.4074214,-3.7141724;0;1
2022-01-28;35783891;MADRID;28004;SameDay Drop off;40.4240486,-3.7001055;0;1
2022-01-28;35783891;MADRID;28004;SameDay Drop off;40.4240486,-3.7001055;0;1
2022-01-28;35783896;MADRID;28015;SameDay Drop off;40.4252923,-3.7108311;0;1
2022-01-28;35783900;MADRID;28013;SameDay Drop off;40.417284,-3.7034155;0;1
2022-01-28;35783901;MADRID;28012;SameDay Drop off;40.4070763,-3.6987182;0;1
2022-01-28;35783903;MADRID;28005;SameDay Drop off;40.4057789,-3.7078389;0;1
2022-01-28;35783905;MADRID;28005;SameDay Drop off;40.40968,-3.70777;0;1
2022-01-28;35783917;MADRID;28005;SameDay Drop off;40.4091617,-3.7070389;0;1
2022-01-28;35783920;MADRID;28005;SameDay Drop off;40.4096186,-3.708046;0;1
2022-01-28;35783922;MADRID;28005;SameDay Drop off;40.4082733482837,-3.70857509751653;0;1
2022-01-28;35783923;MADRID;28015;SameDay Drop off;40.4274672,-3.7103494;0;1
2022-01-28;35783691;MADRID;28012;SameDay Drop off;40.4118400162141,-3.70270002805754;0;1
2022-01-28;35783686;MADRID;28005;SameDay Drop off;40.4036806,-3.7041885;0;1
2022-01-28;35783637;MADRID;28015;SameDay Drop off;40.4363505,-3.707578;0;1
2022-01-28;35783783;MADRID;28004;SameDay Drop off;40.4242083,-3.7050607;0;1
2022-01-28;35783625;MADRID;28015;SameDay Drop off;40.4274672,-3.7103494;0;1
2022-01-28;35783700;MADRID;28013;SameDay Drop off;40.4177800195374,-3.71137999170989;0;1
2022-01-28;35783664;MADRID;28004;SameDay Drop off;40.4210197,-3.6983071;0;1
2022-01-28;35783751;MADRID;28012;SameDay Drop off;40.4030789,-3.6981236;0;1
2022-01-28;35783586;MADRID;28015;SameDay Drop off;40.4274672,-3.7103494;0;1
2022-01-28;35783653;MADRID;28004;SameDay Drop off;40.4211825,-3.700276;0;1
2022-01-28;35783594;MADRID;28012;SameDay Drop off;40.4099784,-3.7064826;0;1
2022-01-28;35783751;MADRID;28015;SameDay Drop off;40.4344880397997,-3.71147840065998;0;1
2022-01-28;35783722;MADRID;28013;SameDay Drop off;40.4191091,-3.7091242;0;1
2022-01-28;35783855;MADRID;28015;SameDay Drop off;40.4339575,-3.705529;0;1
2022-01-28;35783855;MADRID;28015;SameDay Drop off;40.4339575,-3.705529;0;1
2022-01-28;35783868;MADRID;28015;SameDay Drop off;40.4355358,-3.7137828;0;1
2022-01-28;35783883;MADRID;28015;SameDay Drop off;40.4342003,-3.7039705;0;1
2022-01-28;35783883;MADRID;28012;SameDay Drop off;40.4088427,-3.701929;0;1
2022-01-28;35783884;MADRID;28015;SameDay Drop off;40.4339575,-3.705529;0;1
2022-01-28;35783884;MADRID;28015;SameDay Drop off;40.432883,-3.7155449;0;1
2022-01-28;35783884;MADRID;28015;SameDay Drop off;40.4237700209132,-3.70963999242971;0;1
2022-01-28;35783884;MADRID;28015;SameDay Drop off;40.4237700209132,-3.70963999242971;0;1
2022-01-28;35783885;MADRID;28013;SameDay Drop off;40.4154649,-3.7111905;0;1
2022-01-28;35783887;MADRID;28004;SameDay Drop off;40.4236497,-3.7063689;0;1
2022-01-28;35783887;MADRID;28013;SameDay Drop off;40.4186804,-3.7040032;0;1
2022-01-28;35783888;MADRID;28012;SameDay Drop off;40.4083182,-3.704371;0;1
2022-01-28;35783895;MADRID;28013;SameDay Drop off;40.4205086,-3.7119788;0;1
2022-01-28;35783898;MADRID;28015;SameDay Drop off;40.4336869,-3.7094612;0;1
2022-01-28;35783903;MADRID;28015;SameDay Drop off;40.4315873,-3.7111066;0;1
2022-01-28;35783903;MADRID;28005;SameDay Drop off;40.4080084,-3.7147138;0;1
2022-01-28;35783904;MADRID;28012;SameDay Drop off;40.4051879,-3.7011956;0;1
2022-01-28;35783904;MADRID;28013;SameDay Drop off;40.4190835,-3.711166;0;1
2022-01-28;35783904;MADRID;28013;SameDay Drop off;40.4164189,-3.7052398;0;1
2022-01-28;35783904;MADRID;28005;SameDay Drop off;40.4019884208823,-3.70160566370414;0;1
2022-01-28;35783904;MADRID;28005;SameDay Drop off;40.4019884208823,-3.70160566370414;0;1
2022-01-28;35783904;MADRID;28015;SameDay Drop off;40.4380234,-3.7130977;0;1
2022-01-28;35783905;MADRID;28015;SameDay Drop off;40.4363899819722,-3.70833995924718;0;1
2022-01-28;35783905;MADRID;28013;SameDay Drop off;40.4171600101596,-3.71064003729757;0;1
2022-01-28;35783907;MADRID;28012;SameDay Drop off;40.4088068,-3.7025583;0;1
2022-01-28;35783908;MADRID;28012;SameDay Drop off;40.4104537,-3.705021;0;1
2022-01-28;35783908;MADRID;28015;SameDay Drop off;40.4310091,-3.7159589;0;1
2022-01-28;35783908;MADRID;28015;SameDay Drop off;40.4339729,-3.7061112;0;1
2022-01-28;35783910;MADRID;28015;SameDay Drop off;40.433704,-3.7159236;0;1
2022-01-28;35783911;MADRID;28015;SameDay Drop off;40.4358359,-3.7099964;0;1
2022-01-28;35783911;MADRID;28015;SameDay Drop off;40.4358359,-3.7099964;0;1
2022-01-28;35783912;MADRID;28015;SameDay Drop off;40.4358359,-3.7099964;0;1
2022-01-28;35783912;MADRID;28005;SameDay Drop off;40.4014686,-3.7030984;0;1
2022-01-28;35783913;MADRID;28012;SameDay Drop off;40.4070334,-3.6975687;0;1
2022-01-28;35783914;MADRID;28005;SameDay Drop off;40.4091617,-3.7070389;0;1
2022-01-28;35783914;MADRID;28005;SameDay Drop off;40.4091617,-3.7070389;0;1
2022-01-28;35783914;MADRID;28004;SameDay Drop off;40.420455178062,-3.69883033931082;0;1
2022-01-28;35783914;MADRID;28012;SameDay Drop off;40.4091321,-3.6982905;0;1
2022-01-28;35783914;MADRID;28012;SameDay Drop off;40.4091321,-3.6982905;0;1
2022-01-28;35783915;MADRID;28004;SameDay Drop off;40.4241785,-3.7047256;0;1
2022-01-28;35783915;MADRID;28004;SameDay Drop off;40.4241785,-3.7047256;0;1
2022-01-28;35783915;MADRID;28015;SameDay Drop off;40.4317172,-3.715871;0;1
2022-01-28;35783916;MADRID;28004;SameDay Drop off;40.4232945531738,-3.70378317426179;0;1
2022-01-28;35783917;MADRID;28013;SameDay Drop off;40.4219456954749,-3.71031014223642;0;1
2022-01-28;35783918;MADRID;28015;SameDay Drop off;40.4330032,-3.7171532;0;1
2022-01-28;35783918;MADRID;28012;SameDay Drop off;40.4154651,-3.7042353;0;1
2022-01-28;35783918;MADRID;28012;SameDay Drop off;40.4154651,-3.7042353;0;1
2022-01-28;35783919;MADRID;28013;SameDay Drop off;40.41854,-3.699854;0;1
2022-01-28;35783919;MADRID;28015;SameDay Drop off;40.4310091,-3.7159589;0;1
2022-01-28;35783919;MADRID;28013;SameDay Drop off;40.4216353,-3.7108044;0;1
2022-01-28;35783919;MADRID;28015;SameDay Drop off;40.4336869,-3.7094612;0;1
2022-01-28;35783920;MADRID;28005;SameDay Drop off;40.4113883,-3.7082119;0;1
2022-01-28;35783920;MADRID;28015;SameDay Drop off;40.4218161,-3.7077297;0;1
2022-01-28;35783920;MADRID;28015;SameDay Drop off;40.434452,-3.705455;0;1
2022-01-28;35783921;MADRID;28014;SameDay Drop off;40.4196950440322,-3.69094496694355;0;1
2022-01-28;35783921;MADRID;28015;SameDay Drop off;40.4336869,-3.7094612;0;1
2022-01-28;35783921;MADRID;28015;SameDay Drop off;40.4312853,-3.7099724;0;1
2022-01-28;35783921;MADRID;28004;SameDay Drop off;40.4222014,-3.7035749;0;1
2022-01-28;35783921;MADRID;28004;SameDay Drop off;40.4232446,-3.7066068;0;1
2022-01-28;35783921;MADRID;28015;SameDay Drop off;40.4364521,-3.7087476;0;1
2022-01-28;35783921;MADRID;28015;SameDay Drop off;40.4312853,-3.7099724;0;1
2022-01-28;35783921;MADRID;28005;SameDay Drop off;40.4119799939971,-3.7101600057027;0;1
2022-01-28;35783922;MADRID;28012;SameDay Drop off;40.4041555,-3.6988661;0;1
2022-01-28;35783922;MADRID;28015;SameDay Drop off;40.4330803,-3.7127359;0;1
2022-01-28;35783922;MADRID;28015;SameDay Drop off;40.4315873,-3.7111066;0;1
2022-01-28;35783922;MADRID;28004;SameDay Drop off;40.4276882,-3.7019826;0;1
2022-01-28;35783922;MADRID;28015;SameDay Drop off;40.435599987598,-3.7040999735259;0;1
